(-2.85661,1.40997)
(0,0)




(0,0)
(-0.0472372,-3.91868)
(0,0)
(1.16985,0.19117)
(0,0)
(11.2303,1.11022e-16)
(0,0)
(-0.0770198,-2.8435)
(0,0)
(-0.0339611,2.92675)
(0,0)
(-1.39658,1.86673)
(0,0)
(-2.80367,2.0031)
(0,0)
(2.50864,2.97002)
(0,0)
(0.269409,0.424183)
(0,0)
(2.00165,0.403372)
(0,0)
(-0.4017,1.11167)
(0,0)
(0.78577,-2.01421)
(-0.133081,-0.0929246)
(-2.0085,-3.46821)
(-0.102527,-0.0129543)
(-1.27538,0.92108)
(0,0)
(-13.761,-1.30724)
(0,0)
(-1.91325,3.30457)




(-9.64566,0)
(0,0)
(-0.392262,-0.892591)
(0,0)
(0.0770198,2.8435)
(0,0)
(-17.9137,1.52656e-16)
(0,0)
(0,0)
(0,0)
(4.79883,2.10926)
(0,0)
(-1.80201,-1.92907)
(0,0)
(-0.342604,1.81246)
(0,0)
(-0.229395,-0.17162)
(0,0)
(2.64403,-0.0183897)
(0,0)
(-0.106527,0.145146)
(0,0)
(5.13268,2.08991)
(0,0)
(2.01967,-0.0314606)
(0,0)
(2.39926,1.95604)
(0,0)
(13.4571,-3.09581)
(0,0)
(-3.85598,-1.8915)
(0,0)




(0,0)
(-9.64566,0)
(0,0)
(-0.765337,-0.891312)
(0,0)
(-0.0770198,2.8435)
(0,0)
(-17.9137,1.52656e-16)
(0,0)
(0,0)
(0,0)
(4.69764,1.94712)
(0,0)
(-1.8638,-1.87609)
(0,0)
(-0.489717,1.86939)
(0,0)
(-0.229395,-0.17162)
(0,0)
(2.32519,0.53219)
(0,0)
(-0.0193865,0.178996)
(0,0)
(5.19756,1.9229)
(0,0)
(2.06483,-0.147705)
(0,0)
(2.28402,1.7246)
(0,0)
(13.0271,-2.8817)
(0,0)
(-3.9894,-2.36019)




(-2.65782,-0.0318617)
(0,0)
(0,1.91641)
(0,0)
(0.0339611,-2.92675)
(0,0)
(0,0)
(0,0)
(-5.24893,-7.77156e-16)
(0,0)
(0,0)
(0,0)
(-0.518242,-2.57516)
(0,0)
(0.69518,1.8868)
(0,0)
(-0.593466,0.330215)
(0,0)
(-1.90706,-0.0399061)
(0,0)
(-2.66379,5.99121)
(0,0)
(1.12777,0.712997)
(0,0)
(-24.7479,-9.89896)
(0,0)
(2.88303,-0.374932)
(0,0)
(2.33994,4.30099)
(0,0)
(7.88246,-1.04462)
(0,0)




(0,0)
(-2.65782,0.0318617)
(0,0)
(0,1.91641)
(0,0)
(-0.0339611,-2.92675)
(0,0)
(0,0)
(0,0)
(-5.24893,-7.77156e-16)
(0,0)
(0,0)
(0,0)
(-1.39498,-2.03959)
(0,0)
(0.854707,1.84493)
(0,0)
(-0.408004,0.504034)
(0,0)
(-1.84159,0.0510221)
(0,0)
(-2.07904,6.21835)
(0,0)
(1.31334,0.235258)
(0,0)
(-24.9407,-9.40267)
(0,0)
(2.37769,-0.198663)
(0,0)
(1.74854,2.54703)
(0,0)
(7.64061,-1.40111)




(-1.60167,1.19828)
(0,0)
(-1.87342,1.11103)
(0,0)
(-1.39658,-1.86673)
(0,0)
(4.79883,-2.10926)
(0,0)
(0,0)
(0,0)
(-14.3279,-5.55112e-17)
(0,0)
(0.780423,0.30463)
(0,0)
(0,2.66854)
(0,0)
(-9.58,0)
(0,0)
(-2.65782,-0.0318617)
(0,0)
(-0.966736,0.723256)
(0.0532183,-0.0398148)
(2.20468,-0.621557)
(0.258069,-0.193072)
(-0.775111,-0.440973)
(0,0)
(5.27837,1.78513)
(-0.528241,0.503532)
(-2.2421,1.65873)
(0,0)
(-0.529741,-0.555737)
(0,0)




(0,0)
(-1.60167,1.19828)
(0,0)
(-1.83138,1.07958)
(0,0)
(-1.39658,-1.86673)
(0,0)
(4.69764,-1.94712)
(0,0)
(0,0)
(0,0)
(-14.3279,-5.55112e-17)
(0,0)
(0.781417,0.302071)
(0,0)
(0,2.66854)
(0,0)
(-9.58,0)
(0,0)
(-2.65782,0.0318617)
(0.0532183,-0.0398148)
(-0.966736,0.723256)
(-0.258069,0.193072)
(2.20836,-0.608337)
(0,0)
(-1.08033,-0.630102)
(0.765969,-0.730139)
(5.22294,1.67627)
(0,0)
(-2.29948,1.71343)
(0,0)
(-0.0250572,-0.0262869)




(0,0)
(0,0)
(-3.91047,-1.13709)
(0,0)
(-2.80357,-2.03408)
(0,0)
(-1.80201,1.92907)
(0,0)
(-0.518242,2.57516)
(0,0)
(0.780423,-0.30463)
(0,0)
(-0.699876,1.66533e-16)
(0,0)
(1.16985,0.19117)
(0,0)
(0.0679222,1.73295)
(0,0)
(-0.0385099,-0.950562)
(0,0)
(3.52827,-1.65419)
(-0.299033,0.223719)
(-3.88701,3.07881)
(0,0)
(0.916192,0.536548)
(0,0)
(8.05662,-8.10965)
(0,0)
(0.382914,-6.15378)
(-0.889169,0.847576)
(15.5952,-27.7797)
(0,0)




(0,0)
(0,0)
(0,0)
(-4.31798,-0.484172)
(0,0)
(-2.80367,-2.0031)
(0,0)
(-1.8638,1.87609)
(0,0)
(-1.39498,2.03959)
(0,0)
(0.781417,-0.302071)
(0,0)
(-0.699876,1.66533e-16)
(0,0)
(1.16985,-0.19117)
(0,0)
(-0.0679222,1.73295)
(0,0)
(0.0385099,-0.950562)
(0.299033,-0.223719)
(3.40677,-1.57569)
(0,0)
(-4.05085,2.85983)
(0,0)
(0.952031,0.646659)
(0,0)
(7.95825,-8.01588)
(0.758009,-0.722551)
(-0.755959,-5.27259)
(0,0)
(15.7285,-27.956)




(-1.37483,0.088386)
(0,0)
(-3.79842,-0.929237)
(0,0)
(2.41889,-3.08998)
(0,0)
(-0.342604,-1.81246)
(0,0)
(0.69518,-1.8868)
(0,0)
(0,-2.66854)
(0,0)
(1.16985,-0.19117)
(0,0)
(-7.55492,1.07553e-16)
(0,0)
(0.175072,1.4009)
(0,0)
(0,0)
(0,0)
(-0.645794,-0.863197)
(0,0)
(-1.08773,-3.86569)
(0,0)
(13.5435,-8.64168)
(0,0)
(2.53345,-5.19298)
(0,0)
(23.561,-15.2943)
(0,0)
(-6.32062,-7.46594)
(0,0)




(0,0)
(-0.644694,0.544084)
(0,0)
(-3.59683,-0.73516)
(0,0)
(2.50864,-2.97002)
(0,0)
(-0.489717,-1.86939)
(0,0)
(0.854707,-1.84493)
(0,0)
(0,-2.66854)
(0,0)
(1.16985,0.19117)
(0,0)
(-7.55492,1.07553e-16)
(0,0)
(-0.255675,1.41928)
(0,0)
(0,0)
(0,0)
(-0.645794,-0.863197)
(0,0)
(-1.06847,-3.87106)
(0,0)
(13.0124,-8.87572)
(0,0)
(0.494727,-6.77457)
(0,0)
(23.923,-14.8834)
(0,0)
(-5.17905,-8.02492)




(0.896277,-0.678799)
(0,0)
(-2.39905,2.42693)
(0,0)
(0.519741,-0.360982)
(0,0)
(-0.229395,0.17162)
(0,0)
(-0.593466,-0.330215)
(0,0)
(-9.58,0)
(0,0)
(0.0679222,-1.73295)
(0,0)
(0.175072,-1.4009)
(0,0)
(-15.1295,5.96745e-16)
(0,0)
(0,0)
(0,0)
(-2.43216,1.81464)
(0,0)
(-0.821976,1.56153)
(0,0)
(0.113256,-0.025298)
(0,0)
(-1.62191,-1.97784)
(0,0)
(12.9894,-9.98789)
(0,0)
(11.3311,9.18158)
(0,0)




(0,0)
(0.904198,-0.668212)
(0,0)
(-2.41916,2.40476)
(0,0)
(0.269409,-0.424183)
(0,0)
(-0.229395,0.17162)
(0,0)
(-0.408004,-0.504034)
(0,0)
(-9.58,0)
(0,0)
(-0.0679222,-1.73295)
(0,0)
(-0.255675,-1.41928)
(0,0)
(-15.1295,5.96745e-16)
(0,0)
(0,0)
(0,0)
(-2.4274,1.821)
(0,0)
(-0.839494,1.57463)
(0,0)
(-0.0562397,0.101509)
(0,0)
(-2.37102,-1.6459)
(0,0)
(12.9711,-9.75837)
(0,0)
(11.9889,9.76569)




(0,0)
(0,0)
(-1.064,-0.721614)
(0,0)
(1.50453,-0.0438542)
(0,0)
(2.64403,0.0183897)
(0,0)
(-1.90706,0.0399061)
(0,0)
(-2.65782,0.0318617)
(0,0)
(-0.0385099,0.950562)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(-9.73007,-5.55112e-17)
(0,0)
(-0.759289,-2.11391)
(0,0)
(-2.4423,-1.09445)
(0,0)
(-0.520679,-2.61867)
(0,0)
(26.0711,-21.7003)
(0,0)
(7.44439,5.87325)
(0,0)
(-28.1674,26.8498)
(0,0)




(0,0)
(0,0)
(0,0)
(-0.444043,-0.183492)
(0,0)
(2.00165,-0.403372)
(0,0)
(2.32519,-0.53219)
(0,0)
(-1.84159,-0.0510221)
(0,0)
(-2.65782,-0.0318617)
(0,0)
(0.0385099,0.950562)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(-9.73007,-5.55112e-17)
(0,0)
(-0.540694,-1.85283)
(0,0)
(-2.45185,-1.38593)
(0,0)
(-0.552556,-2.62845)
(0,0)
(26.0907,-21.6297)
(0,0)
(6.74796,5.14265)
(0,0)
(-27.9543,26.6467)




(0.571519,-1.21053)
(0.277365,-0.075349)
(1.65307,-0.643312)
(0,0)
(-0.316048,-0.891174)
(0,0)
(-0.106527,-0.145146)
(0,0)
(-2.66379,-5.99121)
(0,0)
(-0.966736,-0.723256)
(0.0532183,0.0398148)
(3.52827,1.65419)
(0.299033,0.223719)
(-0.645794,0.863197)
(0,0)
(-2.43216,-1.81464)
(0,0)
(-0.759289,2.11391)
(0,0)
(-12.3453,-4.44089e-16)
(0,0)
(2.38786,-0.413955)
(0,0)
(0.00511763,0.801989)
(0,1.07961)
(2.88726,3.92885)
(-0.459981,-0.457411)
(1.55023,2.64962)
(-0.694199,0.273038)
(5.15581,-5.3683)
(-0.127807,-0.0161485)




(-0.255498,0.131643)
(0.228802,-1.09793)
(0,0)
(1.65386,-0.641271)
(0,0)
(-0.4017,-1.11167)
(0,0)
(-0.0193865,-0.178996)
(0,0)
(-2.07904,-6.21835)
(0.0532183,0.0398148)
(-0.966736,-0.723256)
(-0.299033,-0.223719)
(3.40677,1.57569)
(0,0)
(-0.645794,0.863197)
(0,0)
(-2.4274,-1.821)
(0,0)
(-0.540694,1.85283)
(0,0)
(-12.3453,-4.44089e-16)
(0,0)
(2.84072,-0.443234)
(0,1.07961)
(0.00511763,0.801989)
(0.00365001,-0.398831)
(3.00466,3.925)
(0.694199,-0.273038)
(1.26767,3.40748)
(-0.127807,-0.0161485)
(4.76168,-5.60318)




(0.656771,-0.241872)
(0,0)
(1.82369,-0.0195557)
(0,0)
(0.779957,2.01647)
(0,0)
(5.13268,-2.08991)
(0,0)
(1.12777,-0.712997)
(0,0)
(2.20468,0.621557)
(-0.258069,-0.193072)
(-3.88701,-3.07881)
(0,0)
(-1.08773,3.86569)
(0,0)
(-0.821976,-1.56153)
(0,0)
(-2.4423,1.09445)
(0,0)
(2.38786,0.413955)
(0,0)
(-10.8862,4.44089e-16)
(-0.624975,0)
(3.02419,-1.93634)
(0,0)
(3.87789,1.51744)
(0.846936,-0.451371)
(-1.23444,-0.149565)
(0.362089,0.67941)
(-10.8064,4.36773)
(0,0)




(0,0)
(0.647825,-0.264901)
(0,0)
(1.26142,0.19886)
(0,0)
(0.78577,2.01421)
(0,0)
(5.19756,-1.9229)
(0,0)
(1.31334,-0.235258)
(0.258069,0.193072)
(2.20836,0.608337)
(0,0)
(-4.05085,-2.85983)
(0,0)
(-1.06847,3.87106)
(0,0)
(-0.839494,-1.57463)
(0,0)
(-2.45185,1.38593)
(0,0)
(2.84072,0.443234)
(-0.624975,0)
(-10.8862,4.44089e-16)
(0,0)
(2.98834,2.45509)
(-0.846936,0.451371)
(4.84838,3.33842)
(0.362089,0.67941)
(-1.18079,0.136142)
(0,0)
(-10.224,4.46899)




(0.111981,-1.23927)
(0,0)
(5.13631,11.5368)
(0,0)
(-1.80535,3.38929)
(-0.133081,0.0929246)
(2.01967,0.0314606)
(0,0)
(-24.7479,9.89896)
(0,0)
(-0.775111,0.440973)
(0,0)
(0.916192,-0.536548)
(0,0)
(13.5435,8.64168)
(0,0)
(0.113256,0.025298)
(0,0)
(-0.520679,2.61867)
(0,0)
(0.00511763,-0.801989)
(0,-1.07961)
(3.02419,1.93634)
(0,0)
(51.5796,0)
(0,0)
(14.5502,-14.4844)
(-0.260308,-0.67523)
(-6.3837,1.51895)
(-0.736971,-0.00674458)
(-2.00788,1.38836)
(0.367881,0.0464819)




(0,0)
(0.0620179,-1.3679)
(0,0)
(5.16545,11.9716)
(0.160912,-0.0212778)
(-2.0085,3.46821)
(0,0)
(2.06483,0.147705)
(0,0)
(-24.9407,9.40267)
(0,0)
(-1.08033,0.630102)
(0,0)
(0.952031,-0.646659)
(0,0)
(13.0124,8.87572)
(0,0)
(-0.0562397,-0.101509)
(0,0)
(-0.552556,2.62845)
(0,-1.07961)
(0.00511763,-0.801989)
(0,0)
(2.98834,-2.45509)
(0,0)
(51.5796,0)
(-0.260308,-0.67523)
(14.1031,-17.0677)
(0.845217,-0.849964)
(-5.53265,2.11557)
(-0.367881,-0.0464819)
(-1.66733,1.69495)




(4.04607,-0.696823)
(-0.262052,0.0331104)
(-14.8279,1.87351)
(0,0)
(-1.38177,-1.52933)
(-0.102527,0.0129543)
(2.39926,-1.95604)
(0,0)
(2.88303,0.374932)
(0,0)
(5.27837,-1.78513)
(0.765969,0.730139)
(8.05662,8.10965)
(0,0)
(2.53345,5.19298)
(0,0)
(-1.62191,1.97784)
(0,0)
(26.0711,21.7003)
(0,0)
(2.88726,-3.92885)
(0.00365001,0.398831)
(3.87789,-1.51744)
(-0.846936,-0.451371)
(14.5502,14.4844)
(-0.260308,0.67523)
(-18.1625,0)
(0,0)
(0.452274,0.449672)
(0,0)
(0.421745,-6.46358)
(0,0)




(0.262052,-0.0331104)
(4.04607,-0.696823)
(0,0)
(-14.8279,1.87351)
(-0.102527,0.0129543)
(-1.27538,-0.92108)
(0,0)
(2.28402,-1.7246)
(0,0)
(2.37769,0.198663)
(-0.528241,-0.503532)
(5.22294,-1.67627)
(0,0)
(7.95825,8.01588)
(0,0)
(0.494727,6.77457)
(0,0)
(-2.37102,1.6459)
(0,0)
(26.0907,21.6297)
(-0.459981,0.457411)
(3.00466,-3.925)
(0.846936,0.451371)
(4.84838,-3.33842)
(-0.260308,0.67523)
(14.1031,17.0677)
(0,0)
(-18.1625,0)
(0,0)
(-0.599271,0.449672)
(0,0)
(-0.0982395,-6.41376)




(-2.02432,1.86904)
(0,0)
(1.86946,-5.38769)
(0,0)
(-13.7381,1.22076)
(0,0)
(13.4571,3.09581)
(0,0)
(2.33994,-4.30099)
(0,0)
(-2.2421,-1.65873)
(0,0)
(0.382914,6.15378)
(0.758009,0.722551)
(23.561,15.2943)
(0,0)
(12.9894,9.98789)
(0,0)
(7.44439,-5.87325)
(0,0)
(1.55023,-2.64962)
(0.694199,0.273038)
(-1.23444,0.149565)
(0.362089,-0.67941)
(-6.3837,-1.51895)
(0.845217,0.849964)
(0.452274,-0.449672)
(0,0)
(-16.9912,-3.53884e-16)
(-0.545613,0)
(2.98834,-2.04559)
(0,0)




(0,0)
(-2.06832,1.99962)
(0,0)
(1.86442,-5.6737)
(0,0)
(-13.761,1.30724)
(0,0)
(13.0271,2.8817)
(0,0)
(1.74854,-2.54703)
(0,0)
(-2.29948,-1.71343)
(-0.889169,-0.847576)
(-0.755959,5.27259)
(0,0)
(23.923,14.8834)
(0,0)
(12.9711,9.75837)
(0,0)
(6.74796,-5.14265)
(-0.694199,-0.273038)
(1.26767,-3.40748)
(0.362089,-0.67941)
(-1.18079,-0.136142)
(-0.736971,0.00674458)
(-5.53265,-2.11557)
(0,0)
(-0.599271,-0.449672)
(-0.545613,0)
(-16.9912,-3.53884e-16)
(0,0)
(3.02419,1.52684)




(-11.5689,-0.150409)
(0.088482,-0.0111797)
(0.672033,2.61695)
(0,0)
(-2.85661,-1.40997)
(0,0)
(-3.85598,1.8915)
(0,0)
(7.88246,1.04462)
(0,0)
(-0.529741,0.555737)
(0,0)
(15.5952,27.7797)
(0,0)
(-6.32062,7.46594)
(0,0)
(11.3311,-9.18158)
(0,0)
(-28.1674,-26.8498)
(0,0)
(5.15581,5.3683)
(-0.127807,0.0161485)
(-10.8064,-4.36773)
(0,0)
(-2.00788,-1.38836)
(-0.367881,0.0464819)
(0.421745,6.46358)
(0,0)
(2.98834,2.04559)
(0,0)
(56.2563,-1.77636e-15)
(0,0)




(0.088482,-0.0111797)
(-11.7455,-0.128732)
(0,0)
(0.663053,2.58198)
(0,0)
(-1.91325,-3.30457)
(0,0)
(-3.9894,2.36019)
(0,0)
(7.64061,1.40111)
(0,0)
(-0.0250572,0.0262869)
(0,0)
(15.7285,27.956)
(0,0)
(-5.17905,8.02492)
(0,0)
(11.9889,-9.76569)
(0,0)
(-27.9543,-26.6467)
(-0.127807,0.0161485)
(4.76168,5.60318)
(0,0)
(-10.224,-4.46899)
(0.367881,-0.0464819)
(-1.66733,-1.69495)
(0,0)
(-0.0982395,6.41376)
(0,0)
(3.02419,-1.52684)
(0,0)
(56.2563,-1.77636e-15)




