(-0.501541,1.58054)
(0,0)
(-0.0930017,-1.28513)
(0,0)




(0,0)
(-0.0472372,0.0394966)
(0,0)
(1.16985,0.19117)
(0,0)
(-10.1633,-3.05311e-16)
(0,0)
(-0.0770198,-1.52825)
(0,0)
(-0.0339611,6.8105)
(0,0)
(-1.39658,1.86673)
(0,0)
(0.213832,-0.0627681)
(0,0)
(-4.53228,-4.55376)
(0,0)
(0.00775229,-0.0070372)
(0,0)
(3.67411,12.5589)
(0,0)
(-0.4017,-0.0291578)
(0,0)
(0.0893746,0.27224)
(-0.133081,-0.0929246)
(1.95629,-10.2552)
(-0.102527,-0.0129543)
(0.0218042,0.634602)
(0,0)
(-0.458318,1.45436)
(0,0)
(0.409729,-1.22161)




(-14.976,4.44089e-16)
(0,0)
(-0.392262,-3.54357)
(0,0)
(0.0770198,1.52825)
(0,0)
(28.7158,-4.44089e-16)
(0,0)
(0,0)
(0,0)
(1.64142,-4.06236)
(0,0)
(0.190252,0.751386)
(0,0)
(0.775296,-0.22059)
(0,0)
(-0.396109,-0.738189)
(0,0)
(2.2355,-0.687455)
(0,0)
(1.0966,-3.22313)
(0,0)
(10.9543,4.96825)
(0,0)
(2.51314,0.677406)
(0,0)
(-0.957252,7.69052)
(0,0)
(4.05571,0.485597)
(0,0)
(-0.550413,0.370306)
(0,0)




(0,0)
(-14.976,4.44089e-16)
(0,0)
(-0.765337,-3.54229)
(0,0)
(-0.0770198,1.52825)
(0,0)
(28.7158,-4.44089e-16)
(0,0)
(0,0)
(0,0)
(1.61341,-4.15753)
(0,0)
(0.268603,0.96838)
(0,0)
(0.450847,-0.126395)
(0,0)
(-0.396109,-0.738189)
(0,0)
(2.04804,-0.558301)
(0,0)
(1.36671,-3.11821)
(0,0)
(10.9864,4.8856)
(0,0)
(2.31142,1.19671)
(0,0)
(-0.985694,7.68693)
(0,0)
(4.04903,0.538441)
(0,0)
(-0.539175,0.28136)




(-2.65782,-0.0318617)
(0,0)
(0,0)
(0,0)
(0.0339611,-6.8105)
(0,0)
(0,0)
(0,0)
(-2.245,-2.77556e-17)
(0,0)
(0,0)
(0,0)
(-4.40123,-1.05398)
(0,0)
(-0.872417,-2.81791)
(0,0)
(-1.77186,-0.334656)
(0,0)
(-2.07121,-3.06085)
(0,0)
(0.116049,-0.700729)
(0,0)
(1.12777,0.712997)
(0,0)
(-17.1685,-5.80236)
(0,0)
(0.625536,-0.105638)
(0,0)
(3.5861,-0.411696)
(0,0)
(8.54551,2.38122)
(0,0)




(0,0)
(-2.65782,0.0318617)
(0,0)
(0,0)
(0,0)
(-0.0339611,-6.8105)
(0,0)
(0,0)
(0,0)
(-2.245,-2.77556e-17)
(0,0)
(0,0)
(0,0)
(-5.75055,-0.932939)
(0,0)
(-0.811044,-2.80644)
(0,0)
(-0.742917,-0.141599)
(0,0)
(-2.07269,-3.06696)
(0,0)
(0.387404,-0.59532)
(0,0)
(1.31334,0.235258)
(0,0)
(-17.1651,-5.81095)
(0,0)
(0.497986,-0.0559339)
(0,0)
(3.61248,-0.861267)
(0,0)
(8.3811,2.31197)




(-2.76569,5.15414)
(0,0)
(-0.00016886,-0.24318)
(0,0)
(-1.39658,-1.86673)
(0,0)
(1.64142,4.06236)
(0,0)
(0,0)
(0,0)
(-5.21896,6.66134e-16)
(0,0)
(0.780423,-4.04822)
(0,0)
(0,0)
(0,0)
(-14.9548,0)
(0,0)
(-2.65782,-0.0318617)
(0,0)
(2.57146,-1.41498)
(0.0532183,-0.0398148)
(-6.50736,5.56278)
(0.258069,-0.193072)
(-0.650036,-1.9804)
(0,0)
(-24.6985,30.0831)
(-0.530222,0.533441)
(-1.83044,-0.945435)
(0,0)
(-0.518695,-0.515564)
(0,0)




(0,0)
(-2.76569,5.15414)
(0,0)
(0.134013,-0.502085)
(0,0)
(-1.39658,-1.86673)
(0,0)
(1.61341,4.15753)
(0,0)
(0,0)
(0,0)
(-5.21896,6.66134e-16)
(0,0)
(0.781417,-4.05078)
(0,0)
(0,0)
(0,0)
(-14.9548,0)
(0,0)
(-2.65782,0.0318617)
(0.0532183,-0.0398148)
(2.57146,-1.41498)
(-0.258069,0.193072)
(-6.55537,5.5233)
(0,0)
(-1.27723,-2.29325)
(0.739264,-0.743753)
(-24.7553,30.1508)
(0,0)
(-1.8809,-0.89467)
(0,0)
(0.00379367,0.00377078)




(-5.43012,18.454)
(0,0)
(-4.76206,12.1531)
(0,0)
(0.163189,0.028521)
(0,0)
(0.190252,-0.751386)
(0,0)
(-4.40123,1.05398)
(0,0)
(0.780423,4.04822)
(0,0)
(-11.2897,0)
(0,0)
(1.16985,0.19117)
(0,0)
(0.0679222,-8.36118)
(0,0)
(-0.0385099,2.58104)
(0,0)
(0.0597023,2.86798)
(-0.299033,0.223719)
(-9.46505,7.51329)
(0,0)
(7.5091,0.692606)
(0,0)
(8.23169,-10.7856)
(0,0)
(14.6885,-18.1008)
(-0.865522,0.870777)
(-5.46177,-5.4288)
(0,0)




(0,0)
(-5.43012,18.454)
(0,0)
(-4.86062,12.7376)
(0,0)
(0.213832,0.0627681)
(0,0)
(0.268603,-0.96838)
(0,0)
(-5.75055,0.932939)
(0,0)
(0.781417,4.05078)
(0,0)
(-11.2897,0)
(0,0)
(1.16985,-0.19117)
(0,0)
(-0.0679222,-8.36118)
(0,0)
(0.0385099,2.58104)
(0.299033,-0.223719)
(-0.0315562,2.97327)
(0,0)
(-9.50878,7.66448)
(0,0)
(8.41463,0.98281)
(0,0)
(8.14519,-10.6986)
(0.750188,-0.754743)
(14.6817,-18.0939)
(0,0)
(-5.19196,-5.16063)




(-1.96353,-0.97222)
(0,0)
(-3.34201,-0.349678)
(0,0)
(-4.59142,4.75826)
(0,0)
(0.775296,0.22059)
(0,0)
(-0.872417,2.81791)
(0,0)
(0,0)
(0,0)
(1.16985,-0.19117)
(0,0)
(-6.51626,-4.44089e-16)
(0,0)
(0.175072,-1.00971)
(0,0)
(0,9.23808)
(0,0)
(-2.03459,-2.71953)
(0,0)
(0.325014,0.537809)
(0,0)
(8.1738,-7.23122)
(0,0)
(0.177975,0.26271)
(0,0)
(-1.38943,-3.56763)
(0,0)
(14.647,-23.8004)
(0,0)




(0,0)
(-1.53496,-0.846114)
(0,0)
(-2.78455,-0.327294)
(0,0)
(-4.53228,4.55376)
(0,0)
(0.450847,0.126395)
(0,0)
(-0.811044,2.80644)
(0,0)
(0,0)
(0,0)
(1.16985,0.19117)
(0,0)
(-6.51626,-4.44089e-16)
(0,0)
(-0.255675,-0.991339)
(0,0)
(0,9.23808)
(0,0)
(-2.03459,-2.71953)
(0,0)
(0.344269,0.569671)
(0,0)
(8.13905,-7.49871)
(0,0)
(-0.77658,-0.686084)
(0,0)
(-1.5249,-3.98751)
(0,0)
(14.6126,-23.6628)




(-3.74111,13.2272)
(0,0)
(0.0167994,2.29069)
(0,0)
(0.789615,0.233701)
(0,0)
(-0.396109,0.738189)
(0,0)
(-1.77186,0.334656)
(0,0)
(-14.9548,0)
(0,0)
(0.0679222,8.36118)
(0,0)
(0.175072,1.00971)
(0,0)
(35.8283,8.88178e-16)
(0,0)
(0,0)
(0,0)
(-7.95292,6.34042)
(0,0)
(-5.20873,12.8497)
(0,0)
(3.16537,1.21109)
(0,0)
(4.04497,-4.09238)
(0,0)
(14.317,-13.9842)
(0,0)
(12.1708,5.80057)
(0,0)




(0,0)
(-3.77158,13.3325)
(0,0)
(0.055965,2.19044)
(0,0)
(0.00775229,0.0070372)
(0,0)
(-0.396109,0.738189)
(0,0)
(-0.742917,0.141599)
(0,0)
(-14.9548,0)
(0,0)
(-0.0679222,8.36118)
(0,0)
(-0.255675,0.991339)
(0,0)
(35.8283,8.88178e-16)
(0,0)
(0,0)
(0,0)
(-7.9712,6.40364)
(0,0)
(-5.26464,12.9576)
(0,0)
(1.47856,0.723245)
(0,0)
(4.00637,-4.05354)
(0,0)
(14.1957,-13.9049)
(0,0)
(12.4758,6.18815)




(0,0)
(0,0)
(-1.36158,-1.04706)
(0,0)
(3.60602,-12.4357)
(0,0)
(2.2355,0.687455)
(0,0)
(-2.07121,3.06085)
(0,0)
(-2.65782,0.0318617)
(0,0)
(-0.0385099,-2.58104)
(0,0)
(0,-9.23808)
(0,0)
(0,0)
(0,0)
(-0.35353,0)
(0,0)
(-2.20027,-1.61511)
(0,0)
(-2.91365,-0.977309)
(0,0)
(4.2917,-4.24044)
(0,0)
(-6.2013,-5.69901)
(0,0)
(7.58326,5.47031)
(0,0)
(-27.6185,27.7862)
(0,0)




(0,0)
(0,0)
(0,0)
(-2.02943,-1.23805)
(0,0)
(3.67411,-12.5589)
(0,0)
(2.04804,0.558301)
(0,0)
(-2.07269,3.06696)
(0,0)
(-2.65782,-0.0318617)
(0,0)
(0.0385099,-2.58104)
(0,0)
(0,-9.23808)
(0,0)
(0,0)
(0,0)
(-0.35353,0)
(0,0)
(-0.540232,-0.732884)
(0,0)
(-2.19438,-0.763669)
(0,0)
(4.48198,-4.64967)
(0,0)
(-4.98421,-5.93318)
(0,0)
(7.62736,4.66491)
(0,0)
(-27.4311,27.5976)




(-3.09452,-7.0946)
(0.277365,-0.075349)
(5.154,-4.57595)
(0,0)
(-0.316048,0.249653)
(0,0)
(1.0966,3.22313)
(0,0)
(0.116049,0.700729)
(0,0)
(2.57146,1.41498)
(0.0532183,0.0398148)
(0.0597023,-2.86798)
(0.299033,0.223719)
(-2.03459,2.71953)
(0,0)
(-7.95292,-6.34042)
(0,0)
(-2.20027,1.61511)
(0,0)
(-4.17907,0)
(0,0)
(-0.755275,4.09805)
(0,0)
(0.583315,-0.0313103)
(0,0)
(-6.04607,7.30425)
(-0.231815,-0.02929)
(4.03318,4.62504)
(0.0131318,-0.103931)
(-0.238172,-0.335164)
(-0.127807,-0.0161485)




(-0.255498,0.131643)
(-3.1326,-7.10033)
(0,0)
(5.05776,-4.82371)
(0,0)
(-0.4017,0.0291578)
(0,0)
(1.36671,3.11821)
(0,0)
(0.387404,0.59532)
(0.0532183,0.0398148)
(2.57146,1.41498)
(-0.299033,-0.223719)
(-0.0315562,-2.97327)
(0,0)
(-2.03459,2.71953)
(0,0)
(-7.9712,-6.40364)
(0,0)
(-0.540232,0.732884)
(0,0)
(-4.17907,0)
(0,0)
(-0.313401,4.09707)
(0,0)
(-0.57308,-0.0313103)
(0.231815,0.02929)
(-6.10005,7.25008)
(-0.0131318,0.103931)
(4.29552,4.59276)
(-0.127807,-0.0161485)
(-0.314052,0.26539)




(0.656771,-0.241872)
(0,0)
(-1.8591,-0.433216)
(0,0)
(-0.249712,-0.140521)
(0,0)
(10.9543,-4.96825)
(0,0)
(1.12777,-0.712997)
(0,0)
(-6.50736,-5.56278)
(-0.258069,-0.193072)
(-9.46505,-7.51329)
(0,0)
(0.325014,-0.537809)
(0,0)
(-5.20873,-12.8497)
(0,0)
(-2.91365,0.977309)
(0,0)
(-0.755275,-4.09805)
(0,0)
(-33.5782,0)
(0,0)
(3.02419,1.47978)
(0,0)
(4.26974,4.73133)
(0,0)
(-3.55673,3.32032)
(0,0)
(-0.953357,2.6727)
(0,0)




(0,0)
(0.647825,-0.264901)
(0,0)
(-1.52458,-0.563162)
(0,0)
(0.0893746,-0.27224)
(0,0)
(10.9864,-4.8856)
(0,0)
(1.31334,-0.235258)
(0.258069,0.193072)
(-6.55537,-5.5233)
(0,0)
(-9.50878,-7.66448)
(0,0)
(0.344269,-0.569671)
(0,0)
(-5.26464,-12.9576)
(0,0)
(-2.19438,0.763669)
(0,0)
(-0.313401,-4.09707)
(0,0)
(-33.5782,0)
(0,0)
(2.98834,-0.961026)
(0,0)
(4.45653,4.68466)
(0,0)
(-3.5294,3.27408)
(0,0)
(-0.40827,3.62817)




(0.111981,0.0305158)
(0,0)
(2.9409,5.60247)
(0,0)
(2.49923,10.0443)
(-0.133081,0.0929246)
(2.51314,-0.677406)
(0,0)
(-17.1685,5.80236)
(0,0)
(-0.650036,1.9804)
(0,0)
(7.5091,-0.692606)
(0,0)
(8.1738,7.23122)
(0,0)
(3.16537,-1.21109)
(0,0)
(4.2917,4.24044)
(0,0)
(0.583315,0.0313103)
(0,0)
(3.02419,-1.47978)
(0,0)
(12.085,-3.40006e-16)
(0,0.600016)
(-2.41621,-0.718776)
(0.10674,0.0134867)
(-0.85112,1.41976)
(0.0541228,-0.428355)
(-9.71485,-4.32757)
(0.367881,0.0464819)




(0,0)
(0.0620179,-0.0981063)
(0,0)
(2.77921,6.11134)
(0.160912,-0.0212778)
(1.95629,10.2552)
(0,0)
(2.31142,-1.19671)
(0,0)
(-17.1651,5.81095)
(0,0)
(-1.27723,2.29325)
(0,0)
(8.41463,-0.98281)
(0,0)
(8.13905,7.49871)
(0,0)
(1.47856,-0.723245)
(0,0)
(4.48198,4.64967)
(0,0)
(-0.57308,0.0313103)
(0,0)
(2.98834,0.961026)
(0,-0.600016)
(12.085,-3.40006e-16)
(0.10674,0.0134867)
(-1.78512,-1.62096)
(0.0541228,-0.428355)
(-0.542298,2.75972)
(-0.367881,-0.0464819)
(-9.70039,-4.45341)




(0.0418796,0.331456)
(-0.262052,0.0331104)
(-17.1807,2.17079)
(0,0)
(-0.0892423,-1.19866)
(-0.102527,0.0129543)
(-0.957252,-7.69052)
(0,0)
(0.625536,0.105638)
(0,0)
(-24.6985,-30.0831)
(0.739264,0.743753)
(8.23169,10.7856)
(0,0)
(0.177975,-0.26271)
(0,0)
(4.04497,4.09238)
(0,0)
(-6.2013,5.69901)
(0,0)
(-6.04607,-7.30425)
(0.231815,-0.02929)
(4.26974,-4.73133)
(0,0)
(-2.41621,0.718776)
(0.10674,-0.0134867)
(0.745337,0)
(0,0)
(-0.0734984,-0.466716)
(1.04702,0)
(1.21921,-0.986047)
(0,0)




(0.262052,-0.0331104)
(0.0418796,0.331456)
(0,0)
(-17.1807,2.17079)
(-0.102527,0.0129543)
(0.0218042,-0.634602)
(0,0)
(-0.985694,-7.68693)
(0,0)
(0.497986,0.0559339)
(-0.530222,-0.533441)
(-24.7553,-30.1508)
(0,0)
(8.14519,10.6986)
(0,0)
(-0.77658,0.686084)
(0,0)
(4.00637,4.05354)
(0,0)
(-4.98421,5.93318)
(-0.231815,0.02929)
(-6.10005,-7.25008)
(0,0)
(4.45653,-4.68466)
(0.10674,-0.0134867)
(-1.78512,1.62096)
(0,0)
(0.745337,0)
(-1.04702,0)
(-0.0734984,-0.466716)
(0,0)
(0.658582,-0.831602)




(-2.92081,-1.24455)
(0,0)
(1.40151,-13.8722)
(0,0)
(-0.501541,-1.58054)
(0,0)
(4.05571,-0.485597)
(0,0)
(3.5861,0.411696)
(0,0)
(-1.83044,0.945435)
(0,0)
(14.6885,18.1008)
(0.750188,0.754743)
(-1.38943,3.56763)
(0,0)
(14.317,13.9842)
(0,0)
(7.58326,-5.47031)
(0,0)
(4.03318,-4.62504)
(-0.0131318,-0.103931)
(-3.55673,-3.32032)
(0,0)
(-0.85112,-1.41976)
(0.0541228,0.428355)
(-0.0734984,0.466716)
(-1.04702,0)
(-36.8519,0)
(0,0)
(2.98834,1.35817)
(0,0)




(0,0)
(-3.02087,-1.38577)
(0,0)
(1.72559,-13.9927)
(0,0)
(-0.458318,-1.45436)
(0,0)
(4.04903,-0.538441)
(0,0)
(3.61248,0.861267)
(0,0)
(-1.8809,0.89467)
(-0.865522,-0.870777)
(14.6817,18.0939)
(0,0)
(-1.5249,3.98751)
(0,0)
(14.1957,13.9049)
(0,0)
(7.62736,-4.66491)
(0.0131318,0.103931)
(4.29552,-4.59276)
(0,0)
(-3.5294,-3.27408)
(0.0541228,0.428355)
(-0.542298,-2.75972)
(1.04702,0)
(-0.0734984,0.466716)
(0,0)
(-36.8519,0)
(0,0)
(3.02419,-1.87692)




(-1.07549,-2.19846)
(0.088482,-0.0111797)
(-2.36936,1.32254)
(0,0)
(-0.0930017,1.28513)
(0,0)
(-0.550413,-0.370306)
(0,0)
(8.54551,-2.38122)
(0,0)
(-0.518695,0.515564)
(0,0)
(-5.46177,5.4288)
(0,0)
(14.647,23.8004)
(0,0)
(12.1708,-5.80057)
(0,0)
(-27.6185,-27.7862)
(0,0)
(-0.238172,0.335164)
(-0.127807,0.0161485)
(-0.953357,-2.6727)
(0,0)
(-9.71485,4.32757)
(-0.367881,0.0464819)
(1.21921,0.986047)
(0,0)
(2.98834,-1.35817)
(0,0)
(6.39975,0)
(0,0.687292)




(0.088482,-0.0111797)
(-1.2529,-2.10242)
(0,0)
(-2.40271,1.26094)
(0,0)
(0.409729,1.22161)
(0,0)
(-0.539175,-0.28136)
(0,0)
(8.3811,-2.31197)
(0,0)
(0.00379367,-0.00377078)
(0,0)
(-5.19196,5.16063)
(0,0)
(14.6126,23.6628)
(0,0)
(12.4758,-6.18815)
(0,0)
(-27.4311,-27.5976)
(-0.127807,0.0161485)
(-0.314052,-0.26539)
(0,0)
(-0.40827,-3.62817)
(0.367881,-0.0464819)
(-9.70039,4.45341)
(0,0)
(0.658582,0.831602)
(0,0)
(3.02419,1.87692)
(0,-0.687292)
(6.39975,0)




