1      1      0.123269
1      2      0.235209
1      3      0.346896
1      4      0.460375
1      5      0.580668
1      6      0.675737
1      7      0.779309
1      8      0.857189
1      9      0.919741
1      10      0.972478
1      11      0.991726
1      12      0.998848
1      13      0.984968
1      14      0.939137
1      15      0.888571
1      16      0.806563
1      17      0.715067
1      18      0.613427
1      19      0.497995
1      20      0.379874
1      21      0.268083
1      22      0.145962
1      23      0.0716867
1      24      0.0439486
1      25      0.0818976
1      26      0.16616
1      27      0.246983
1      28      0.329554
1      29      0.415728
1      30      0.468861
1      31      0.531431
1      32      0.554256
1      33      0.566676
1      34      0.557944
1      35      0.516595
1      36      0.474477
1      37      0.397302
1      38      0.328939
1      39      0.235354
1      40      0.159814
1      41      0.0798398
1      42      0.0464443
1      43      0.0751152
1      44      0.165026
1      45      0.268143
1      46      0.39558
1      47      0.498456
1      48      0.61872
1      49      0.715586
1      50      0.804419
1      51      0.88639
1      52      0.938404
1      53      0.980701
1      54      1.00129
1      55      0.990263
1      56      0.974996
1      57      0.921839
1      58      0.85904
1      59      0.777518
1      60      0.67868
1      61      0.570855
1      62      0.461128
1      63      0.333313
1      64      0.2279
1      65      0.114521
1      66      0.0467861
1      67      0.0566723
1      68      0.110349
1      69      0.189771
1      70      0.283911
1      71      0.355725
1      72      0.438804
1      73      0.4954
1      74      0.536125
1      75      0.569636
1      76      0.557645
1      77      0.552318
1      78      0.498471
1      79      0.451155
1      80      0.371781
1      81      0.296965
1      82      0.2071
1      83      0.128774
1      84      0.0630584
1      85      0.0490907
1      86      0.0978278
1      87      0.207611
1      88      0.30879
1      89      0.434426
1      90      0.544365
1      91      0.649172
1      92      0.754576
1      93      0.832045
1      94      0.907146
1      95      0.959716
1      96      0.985074
1      97      1.00315
1      98      0.986577
1      99      0.95547
1      100      0.905777
2      1      0.0976303
2      2      0.212872
2      3      0.323116
2      4      0.43989
2      5      0.559662
2      6      0.655467
2      7      0.759047
2      8      0.836293
2      9      0.898191
2      10      0.948696
2      11      0.964858
2      12      0.970473
2      13      0.961283
2      14      0.916364
2      15      0.869477
2      16      0.785265
2      17      0.696596
2      18      0.593518
2      19      0.477313
2      20      0.358763
2      21      0.245058
2      22      0.121548
2      23      0.0511914
2      24      0.03599
2      25      0.0838747
2      26      0.173015
2      27      0.255208
2      28      0.337726
2      29      0.424611
2      30      0.473166
2      31      0.538926
2      32      0.555136
2      33      0.572762
2      34      0.560289
2      35      0.522834
2      36      0.481576
2      37      0.404543
2      38      0.338985
2      39      0.242593
2      40      0.167453
2      41      0.0809604
2      42      0.0371447
2      43      0.0536893
2      44      0.139693
2      45      0.244785
2      46      0.373876
2      47      0.47658
2      48      0.599372
2      49      0.694348
2      50      0.784788
2      51      0.864682
2      52      0.917092
2      53      0.955119
2      54      0.975306
2      55      0.961683
2      56      0.953215
2      57      0.898531
2      58      0.84015
2      59      0.757094
2      60      0.659225
